bins,BQ_S1_,MTF_,BRF1_,RS_S9_,BR1_S2_,SIS_,QH2_S7_,QHS1_S13_,PG_S6_,CY_S3_,SL_S11_,BRS2_,CYS_S13_,RVF_,PLS_,RSS_,TC_S12_,QN_S8_,EPS_S14_,EP_S4_,SLS_,PFS_,QNS_,BRF2_,TCS_,PF_S5_,PBS_,FAS_S15_,BQS_,ETS_,ALL_READS,QHS2_,SI_S10_,BQF_,BRS1_,ESF9_,PGS_,ARS_
bin_265,9.49E-05,0.307851725,0.313868068,0.668976241,0.494151017,0.672394309,0.018161205,0.016448159,0.344437029,0.348414032,1.855360906,0.079853513,1.51559208,0.383686718,0.090422874,0.490720088,2.21610404,4.837051857,0.368561467,0.757032271,0.018135242,1.901749649,1.023791817,0.409620875,0.350419521,1.498517941,0.055816806,0.076748247,4.635994093,0.377709662,2.628043535,0.081470789,1.614662903,0.002991102,0.0291609,3.018890342,48.47072548,5.289523743
bin_192,0.000451975,10.99643885,8.152929906,0.010234993,4.282154855,0.00365662,0.0001416,0.000957294,0.001669702,6.734569742,2.222383116,0.438219643,0.183371287,0.127323018,27.26622319,0.003667578,12.72098688,0.028031159,0.002835998,0.006623624,0.311971082,0.005257721,0.003592885,0.34450471,12.63261002,0.009538486,0.016547066,0.544692217,0.006735003,0.007248467,1.400929523,0.001621095,0.004498542,0,3.605077089,0.027094461,0.001176772,0.002472367
bin_296,0,0.00298622,0,0.016018765,0.001573735,0.001277651,0.000368256,0.000236083,0.000568188,0,0.008805067,0,0.001314443,0.011527421,0,0.003791565,0.01603483,0.004009652,0.002159749,0.001918068,0.001828512,0.002020985,0.001071723,0.007481206,0.005107037,0.002113985,168.8405153,0.006294152,0.03231168,0.00777514,6.06373658,0.000894891,0,0.001143578,0,0.001740316,0.002231079,0
bin_253,0,0.055598191,0.002322628,0.032985833,0.02530003,0.003562449,0.001408017,9.73E-05,0.000582158,0.003495425,0.020485871,0.033805505,0.195410784,0.485680974,0,0.019181181,0.166852956,0.013624884,0.016308209,0.005439162,0.005401375,0.005036965,0.003699164,0.018492942,0.010674042,0.015698,0.00235488,0.003140253,0.014449117,50.84189826,0.770156644,0,0.001133546,0,0.001205028,0.003625727,0.003698189,1.893151795
bin_300,0,0.074009946,0.131618552,0.21244904,0.262396999,0.06574602,0.004043233,0.006208298,0.00811657,0.030123117,0.463537111,20.3101059,0.992495304,0.077315965,0.01565983,0.111783719,0.22484386,0.239373498,0.08084944,0.066211892,0.05071419,0.185505966,0.098797923,0.525219933,0.055490661,0.274641272,0.010778217,0.091738101,0.029966618,0.268826879,0.723782205,0.010824028,0.038291235,0.000530271,0.026461873,0.068250146,0.231086144,1.921059393
bin_378,0.003448051,0.035385163,0.029619778,0.147002824,0.048897488,0.025012407,0.00173017,0.001716315,22.84609132,0.01687735,0.214383232,0.021019774,0.21184639,0.034745774,0.00854098,0.082225836,0.128470884,0.220435547,0.056539876,0.041693542,0.006420075,0.086358958,0.04823246,0.023641663,0.015989587,0.132761311,0.006913984,0.029922092,0.020174249,0.090145048,1.889177187,0.004272525,0.022503354,0,0.014868657,0.039226976,0.16278201,0.880822947
bin_289,0.001333753,2.041502848,1.723239202,0.145373847,3.055051824,0.034507164,0.006351118,0.005380228,0.006032311,1.17506425,0.599243372,11.08813465,18.62001091,0.126972369,0.218452882,0.09260966,15.11954427,0.23154152,0.062675022,0.092014573,2.304881927,0.153174917,0.06396719,1.0844429,0.323458389,0.236642404,0.010525576,23.86387376,0.010033145,0.494103178,1.945620485,0.033294058,0.082509847,0.003197748,0.072462015,0.108814732,0.076606722,1.561876633
bin_195,0,0.046656704,0.041893546,0.032219832,0.072581948,0.07798883,0.002145432,610.0582904,0.002044932,0.012841826,0.095702648,0.018261198,0.17481141,0.017438559,0.59120578,0.018709066,0.08117683,0.068933985,0.012500585,0.015588046,0.071217738,0.034679922,0.016714165,0.012180852,0.049294027,0.042126858,0.255445603,0.011915459,0.00700895,0.035488177,59.86171691,0.004042854,0.026569241,0,0.02620293,0.03373906,0.022190269,0.138379785
bin_236,0,0.111076641,0.180768833,0.289162928,0.331035459,0.075968892,0.003372688,0.006256719,0.010656993,0.033347043,0.824841974,10.12819499,15.3521737,0.121536336,0.014938315,0.193011669,0.742096756,0.369173172,0.124619787,0.096555694,0.150648768,0.440283015,0.142010729,0.723823077,0.125019529,0.502513332,0.014899098,0.108841953,0.024521037,0.418063834,0.691602643,0.010859407,0.061108673,0.000172651,0.051854992,0.106027319,0.146774914,2.218039266
bin_162,0,0.007238192,0.002842684,4.197425279,0.004203342,0.370868029,0.000835784,8.33E-05,0.000380295,0.000878457,0.023261894,0.003542278,0.0139115,0.004008872,0.014575473,3.856768704,0.009046292,0.011612579,28.33351214,25.83689318,0.002241785,0.018279615,0.005942779,0.00388469,0.00209737,0.018999949,0.000992538,0.003151153,0.00614684,0.013405935,1.95788826,0.001809801,0.060387169,0,0.001158171,0.044516001,0.015359939,0.006774018
bin_366,0,0.019723018,0.004946112,0.075384177,0.011110571,0.025626363,6.943653182,0.011920205,0.018520626,0.005509803,0.01350482,0.000743363,0.027331571,0.011736576,0.728721729,0.058221114,0.023559534,0.045077874,0.04640778,0.079615781,0.004600666,0.083786723,0.209560014,0.011781788,0.010830955,0.035107691,0.006150962,0.003853767,0.02342294,0.00785934,3.458687103,104.0455192,0.048145235,0.000281534,0,0.069204945,0.015493271,0.009805129
bin_354,0.009447319,0.030434895,0.013078946,0.107828474,0.021939792,0.02727733,0.001711834,0.002978027,0.00388318,0.032920261,1.243088386,0.172650427,13.89211857,0.055288647,0.188967395,0.044750524,0.488307492,0.073365196,0.034213333,0.058710173,2.93975781,0.080649275,0.031613824,0.027526272,0.171803624,0.114184657,0.007035325,76.92385376,0.017046086,0.557389252,3.110690168,0.008314753,0.010415345,0.000123643,0.006420034,0.017304878,0.072064059,0.438808763
bin_163,0,0.138832912,0.020895558,5.425780206,0.05517312,5.175708279,0.257827623,0.138883216,0.003390396,0.022099312,0.036348605,0.014914902,0.005411355,0.021862847,0.023835034,19.79124301,0.0294135,0.03574042,19.03968865,3.954541043,0.016206223,0.078493211,0.014938238,0.058647545,0.008960529,0.099227761,0,0.028108049,0.018714825,0.019313544,1.57703152,0.141392087,0.2964663,0,0.005020034,0.234387708,0.028950383,0.016624308
bin_92,0,0.047156797,0.024568364,0.037143471,0.024365593,0.004441701,0.00249843,0.00060757,0.008709525,0.023951099,0.041908563,0.001581374,0.034287164,0.613296832,0,0.010045431,232.2392948,0.480352451,0.01460212,0.059846892,0.00483077,0.032793504,0.014555998,0.0288873,0.017246523,0.12927648,0.005656407,0.002650622,0.000374097,0.007471421,3.046773431,0.0008383,0.017894268,0,0.000763236,0.038993425,0.007930403,2.797445931
bin_133,0.000101198,0.034757156,1.275037723,0.107416332,2.393059728,0.030715728,0.002119266,0.002144538,0.008089645,0.019023146,0.632503558,14.55818076,0.531182888,0.036256289,0.022269572,0.064094604,0.107192575,0.167083568,0.046957609,0.051632558,0.196205212,0.121942516,0.043053873,0.480313364,0.020325324,0.142577394,0.00746721,0.057970473,0.006232172,0.293210518,0.556549358,0.009153065,0.021798591,0.000102446,0.036602628,0.044921044,0.074796965,0.698615051
bin_301,0,0.178348745,0.098866907,0.38899585,0.191223675,2.317233397,4.250279058,0.024603615,0.030137978,0.098715746,0.796005796,0.048481461,0.828113864,0.26884854,6.890142282,0.269040108,0.785735354,0.746540943,1.369820807,2.839671328,0.022410097,0.785817108,0.28398466,0.207659957,0.149519151,0.962882174,0.022109394,0.06652305,0.057234199,0.241872046,2.751457945,66.19530832,2.83215426,0.001347163,0.015632085,3.917902005,0.169724208,1.492488246
bin_237,0.000984722,0.030467082,0.657927831,0.03163428,1.438537447,0.007636072,0.000305755,0.000598038,0.001033904,0.01827925,0.039965167,24.18866974,0.027263908,0.027402431,0.004277166,0.013220969,0.020659561,0.01919049,0.010419605,0.029592417,0.007256441,0.017603971,0.006392984,4.971557529,0.004457688,0.030225537,0.002489123,1.477622018,0.006034276,0.392882238,0.905285318,0.001066069,0.002948041,0,0.149849456,0.011876184,0.009847041,0.191735592
bin_2,0.003673805,0.029097569,0.013728662,0.016165961,0.011637805,0.018021056,0.000934799,0.000212297,0.00713578,0.160427769,0.077387987,0.015236249,0.065970246,0.026588758,0.016921059,0.007021057,0.05851789,0.041999599,0.027579526,0.037722617,0.602086652,0.04661257,0.003815387,0.189885734,0.007893568,0.035509893,0.002315187,37.02148875,0.002644038,0.032861248,1.359989145,0,0.02133966,0,0.019999622,0.022570589,0.008822406,0.058154556
bin_7,0.000460468,1.672227441,0.119260888,0.194849819,0.310181126,0.569943259,0.002788508,0.026615368,0.00784795,0.738601748,3.005968627,19.44060702,1.06912266,0.122528517,0.069881263,0.124505095,5.077558839,0.225807445,0.10054683,0.066495579,0.769664602,0.175951996,0.127149648,1.51929099,3.664338596,0.288958829,0.009248482,4.069188093,0.044747425,0.240361538,1.024709381,0.007310677,0.107178966,0.000234308,0.029464559,0.239959525,0.232454409,1.004112343
bin_288,0.002172549,0.357752116,0.051752371,0.058776364,0.080300405,0.043976003,0.001382003,0.226765918,0.003797692,1.096909928,0.60902828,0.15374753,0.125149832,0.789362487,0.520338995,0.0282618,4.602098503,0.031970983,0.025442933,0.057495411,0.567633089,0.093812796,0.012926105,0.449070954,0.305928617,0.039190527,0.001605309,38.14061924,0.000908933,0.049560999,1.554690187,0.001016507,0.037842019,0,0.115013443,0.079389833,0.009032836,0.105399627
bin_262,0.002021703,7.33911723,1.717788466,0.185766895,2.381788832,0.068988939,0.002988879,0.002369949,0.00363641,0.066935553,5.034512357,40.00312689,0.147398643,0.04087418,0.509844301,0.083543072,0.660888681,0.088107756,0.061920491,0.054024705,11.43078446,0.087321225,0.033529315,11.00458753,0.056016679,0.13252536,0.005772484,19.05039187,0.006708159,0.126113138,2.512684093,0.008832528,0.023211756,0.000168406,1.327273668,0.035654859,0.090251936,0.329939545
bin_190,0.001794439,9.714045014,4.586973468,0.155653188,6.317680388,0.086141273,0.003370843,0.002823431,0.019473683,0.341537285,17.62475871,17.72106764,0.137799488,0.036128827,0.382853728,0.077527872,1.207796993,0.070891547,0.048533919,0.0580795,7.371931223,0.067468585,0.024602653,5.14363253,0.464479882,0.117298134,0.036859114,0.70816412,0.006744142,0.129628782,1.416080439,0.00673371,0.015519607,0.000162599,8.452224211,0.037287992,0.062223396,0.457688863
bin_170,0.001773998,0.21018488,0.390958851,0.540649913,0.935329877,0.184067082,0.004748387,0.024593288,0.010844256,0.186103764,7.958624643,0.718639011,74.29366863,0.333836804,0.038977221,0.334662969,0.907050411,2.053828813,0.181607416,0.15299408,0.052975037,0.602246227,0.382003579,0.224187216,0.164190955,0.961488677,0.101461221,0.063095487,0.02292072,0.759052839,1.594992572,0.019238286,0.31507677,0.00058156,0.043262852,0.43047141,0.164454991,4.583397214
bin_363,0,0.013629039,0.002006009,0.317578447,0.001693633,0.011754704,11.8604591,0.008289178,0.002037524,0,0.006018899,0.005301197,0.002962248,0.006509276,0.478760192,0.174734805,0.029856553,0.011009926,0.077442333,0.186719025,0.011779521,0.011087583,0.076068243,0.046071315,0.003670848,0.021893637,0.006089261,0.03205061,0.004899921,0.001665679,2.771347297,67.77848995,0.242196577,0.000616059,0,0.346853185,0.00622907,0
bin_324,0.000334526,0.081112909,2.334837982,0.132899615,3.658155,0.042999486,0.002112065,583.2483185,0.00456524,3.135667956,2.299091282,0.101192101,0.750913804,0.040029674,0.719518714,0.071713999,0.174511273,0.117840571,0.044703414,0.038030039,0.533687794,0.077545555,0.034385056,0.049214642,0.403123842,0.12141219,0.19382754,2.235045407,0.009039388,0.103746058,57.60867668,0.008339805,0.026399062,0.000510603,0.638416493,0.061185662,0.059451758,0.645479216
bin_94,0,0.099274547,0.042324794,17.56144917,0.069257136,37.14274918,0.063129029,0.004841942,0.008182076,0.034580148,0.440846657,0.057604877,0.404198941,0.08710663,0.065722003,4.279777065,0.197344352,0.228087933,3.553177883,3.693824978,0.021004377,0.536728537,0.082235639,0.063835448,0.052349423,0.578500838,0.005626923,0.062299051,0.075584622,0.189271058,2.030455582,0.430621515,1.75592082,0.00038124,0.027868929,0.928549699,0.230975412,0.799877657
bin_397,0.008631334,1.440938246,0.350843039,0.024566565,0.395242567,0.008142234,0.00037265,0.009203745,0.001225576,5.363865866,8.456866591,0.402088624,1.263067121,0.104934243,7.709538921,0.01905956,7.755085851,0.028511157,0.012628995,0.030576377,12.20176104,0.021243906,0.008674532,0.11881457,1.826182149,0.025926269,0.005262887,21.52030613,0.005301788,0.038011164,1.471206397,0.003973243,0.007781404,0.000293979,0.255402353,0.023671946,0.005961015,0.135306446
bin_167,0,0.027547424,0.017698149,0.10102661,0.027864822,0.032795665,0.001117324,0.003226233,0.00504956,0.015105192,0.196976203,0.022094076,0.426052124,0.031145602,0.007618772,0.083689655,0.086529801,0.128689061,0.040012929,0.044264532,0.006426558,0.092787133,0.034245753,0.022206321,0.01116292,0.120999901,0.005442793,0.023561513,0.006872357,34.5072231,0.545090977,0.008081366,0.02078426,0,0.006092514,0.041266362,0.058021647,2.091961904
bin_315,0.001369271,0.25998494,0.269316084,0.62117615,0.466556079,0.460534225,0.007514085,0.012075221,1.675530963,0.151547738,1.187394202,0.091638666,2.052636361,0.300489536,0.05584348,0.341610886,1.142203224,1.501923592,0.213759033,0.256679495,0.012252815,0.485882504,0.349667008,0.242795686,0.113711973,1.033748254,0.133663027,0.052871014,2.272524604,0.498705498,1.379934319,0.039935582,0.659930375,0.003024024,0.029208,1.27487217,22.34417668,3.541922074
bin_186,0,0.040540468,0.031986669,0.118253519,0.056243166,0.027157899,0.001810899,0.002425972,0.014906795,0.01163858,0.41999548,0.035360506,0.563253285,0.171428295,0.006484618,0.062902658,0.152385141,0.162879582,0.041058333,0.048731815,0.038684209,0.10924803,0.043133563,0.032288487,0.024437721,0.136834143,0.006284362,0.064074773,0.012452762,35.41582281,0.571596314,0.007566665,0.024300895,7.42E-05,0.010807328,0.039775683,0.07020734,1.954933602
bin_165,0,0.180472612,0.00903767,0.051904859,0.024730484,0.014711487,3.153259032,0.011494038,0.004294993,0.01663569,0.069607488,0.027524015,0.017510642,0.029047879,0.399600467,0.025824088,0.077528746,0.041655871,0.025628329,0.041486229,0.011877001,0.105136213,0.063647686,0.057596418,0.047760728,0.094323782,0.002548238,0.059085181,0.006338536,0.013945163,1.022266089,27.48548262,0.012298261,0.000219234,0.002174198,0.02491579,0.01360114,0.021460628
bin_267,0,0.078326906,0.017445072,0.085736798,0.057478123,15.50410903,0.000731512,0.02155036,0.001883113,0.024288238,0.253097232,0.007230688,0.372063328,0.009939145,0.005068213,0.101428283,0.09113164,0.145922673,0.052225785,0.09019123,0.005438605,0.054109697,0.018695783,0.040796038,0.011529902,0.046639761,0.004285582,0.004353164,0.077721139,0.017374341,0.741092755,0.005872407,3.39550501,0.000336819,0.000859304,8.005462578,0.00850862,0.099512482
bin_240,0.022903503,0.109569496,0.008068712,0.212308747,0.016084772,0.03763746,0.010657885,0.001737597,0.00270178,0.032452658,0.845073892,0.484726544,0.059253155,0.112995161,0.164379765,0.14187478,0.664969556,0.055887291,0.245279559,0.191040244,3.42426726,0.102616186,0.030216021,0.098419818,0.912492532,0.26670488,0.005005638,195.0022006,0.020812203,0.420032058,7.169920845,0.120328418,0.021470812,0,0.00623421,0.055029526,0.177584674,0.278871065
bin_314,0,9.782356654,0.639396683,0.068108812,1.482548988,0.00952036,0.001212933,0.000730434,0.001974418,0.351572647,1.008749148,59.16850049,0.175309848,0.121071852,0.465601753,0.017021027,13.69385161,0.027215843,0.021503372,0.010344553,0.913796694,0.055249475,0.003068585,3.83915899,5.332698411,0.024394941,0.004553825,2.166755204,0.029141135,0.021423052,2.425088752,0.001258376,0.008142399,0,0.044959125,0.013838362,0.006906141,0.01356947
bin_325,0,0.040371582,65.46618974,0.04590582,0.193613069,0.00339867,0.000899474,9.51E-05,0.006889821,0.006336116,0.081769738,0.00172056,0.035110016,0.012480254,0.002651985,0.004717545,0.087290739,0.111415627,0.005732265,0.012326882,0.001133378,0.02187527,0.017207607,7.463486087,0.005022189,0.047215876,0.001557806,0.002013562,0.000889562,0.007902777,0.922211978,0.003702444,0.073711254,0.000358708,0.000465007,0.124297521,0.009579288,0.028658232
bin_390,0.00030088,0.092189591,0.044209443,0.19669309,0.144605574,0.086641328,0.004392102,0.002158121,0.004275978,0.07791504,0.220834503,28.07420579,0.207623649,0.14698178,0.060803094,0.123824958,0.349966813,0.109159849,0.077524917,0.1175342,0.072114804,0.354845634,0.088958646,3.356490196,0.271129107,0.759741739,0.004550544,3.597452175,0.024458726,0.562351054,1.124568634,0.029371535,0.021406146,0.000150423,0.035132014,0.038799368,0.118412853,0.466845488
bin_130,0.00011763,0.636541777,0.410587215,0.714261267,0.715132938,0.374930338,0.067462411,15.65219691,0.035463137,2.961744316,2.135230872,2.372379787,3.387051987,0.307045781,0.177349512,0.442968546,1.824250408,1.479053617,0.295550287,0.309922437,0.06240014,0.469804828,0.328069949,0.44079646,0.148617156,0.809147713,0.076131309,0.465045046,0.035135981,0.787268592,2.059118297,0.71667151,0.416708368,0.001822442,0.083396892,0.871564005,0.344223577,3.911598404
bin_353,0,0.313861836,0.072836152,0.025710476,0.090171843,0.030389953,0.003153611,32.7163141,0.003470433,0.053383097,0.068263889,0.017095338,4.738570979,0.006319811,0.026715807,0.015928553,0.039788013,0.042690713,0.007051878,0.008180502,0.011829576,0.018295351,0.008300602,0.015832101,0.009065454,0.034884428,0.016848797,0.029291361,0.002830194,0.037755462,3.30987695,0.010416697,0.01108555,0,0.005252546,0.044159719,0.016270075,0.076241864
bin_243,0.000130017,0.030415071,0.496182778,0.075048345,1.215410453,0.018202985,0.002474744,0.003906592,0.002555627,0.017705682,0.116699926,15.60810855,7.255303025,0.023524504,0.003341028,0.031935948,0.219756262,0.073525867,0.031222714,0.037649184,0.027334706,0.071227345,0.024043566,1.481098911,0.079191678,0.101322686,0.003951745,0.252041764,0.007617958,0.383452344,0.676558914,0.005804551,0.019039022,0,0.033722226,0.022091893,0.055951583,0.256198355
bin_180,0.000186861,0.025361606,0.004979582,7.783258311,0.015724368,0.682569828,0.000901392,2.37E-06,0.00146188,0.006095525,0.023130002,0.001477247,0.018497299,0.006478353,0.057606409,1.98949784,0.026230978,0.027888074,32.10464928,7.11319855,0.001209397,0.035576194,0.007547787,0.009306,0.007815753,0.032902038,0.002084346,0.001857938,0.01338523,0.007298434,1.730495093,0.004415312,0.064877042,0.000377856,0.001909987,0.096540713,0.010244614,0.039711444
