Reference Contig,TCS,TC,SLS,SL,SIS,SI,RVF,RSS,RS,QNS,QN,QHS2,QHS1,QH2,PLS,PGS,PG,PFS,PF,PBS,MTF,FAS,ETS,ESF9,EPS,EP,CYS,CY,BRS2,BRS1,BRF2,BRF1,BR1,BQS,BQ,BQF,ARS
BPEKMGKC_00775,0,0,0,0,2.49836389,0.226164259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105013215,0,0,0,0,0,0,0,0,0,0.12352914,0,0,0
BPEKMGKC_01502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BPEKMGKC_01515,0,0,0,0,2.231805844,0.234620252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136174406,0,0,0,0,0,0,0,0,0,0,0,0,0
BPEKMGKC_01861,0,0,0,0,2.12212348,0.206441318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299548138,0,0,0,0,0,0,0,0,0,0,0,0,0
BPEKMGKC_02986,0,0,0,0,1.944061645,0.063354988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735429084,0,0,0,0,0,0,0,0,0,0,0,0,0
GBDCEOPO_00853,0,0,0,0,1.096582569,0.055838294,0,3.900792511,3.856585941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129634957,2.55477938,7.946141404,0,0,0,0,0,0,0,0,0,0,0
GBDCEOPO_00854,0,0,0,0,0.519461107,0,0,4.058003292,3.344654465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46530348,12.69268761,0,0,0,0,0,0,0,0,0,0,0
GBDCEOPO_01643,0,0,0,0,0.687027611,0.191910255,0,4.021982181,3.782726601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111385376,2.445711129,7.138595428,0,0,0,0,0,0,0,0,0,0,0
GBDCEOPO_01644,0,0,0,0,0.720650178,0,0,3.418021161,2.407162417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227182054,0.735976048,1.202194198,0,0,0,0,0,0,0,0,0,0,0
DNEDEKCP_02127,0,0.130048925,0,0.187335314,0.019985082,0.065129345,0.086362153,0,0,0,0.046883756,0,0,0.118845469,0,0,0,0,0.148976993,0,0,0,6.635905532,0.075602594,0,0,0.146983952,0,0,0,0.153437188,0,0,0,0,0,0.041399417
DNEDEKCP_02128,0,0,0,0.056998765,0.03040337,0,0,0,0,0,0.035662205,0,0,0,0,0,0,0.064402207,0.064754053,0,0,0,4.572542955,0,0.03104995,0,0,0,0,0,0,0,0,0,0,0,0
DNEDEKCP_02597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.404105246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNEDEKCP_02602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.058709214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698040172
DNEDEKCP_02997,0,0,0,0,0,0,0.063007003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.126124423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPFPBHCB_00010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068808128,4.21088535,0,0,0,0,0.247796712,0.412549038,0,0,0,0,0,0,0,0
IPFPBHCB_00114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259406643,2.211448047,0,0,0,0,0,0.377044818,0,0,0,0,0,0,0,0
IPFPBHCB_01995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.015610974,0,0,0,0,0,0.257076012,0,0.120956329,0,0,0,0,0,0
IPFPBHCB_02426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050849704,0.123233559,3.939634289,0,0,0,0,0.443797437,0.033584752,0,0.276533175,0,0,0,0,0,0.119379792
IPFPBHCB_02543,0.309013294,1.278965571,0,0.055970075,0,0,0.129011879,0.037759928,0,0.027666212,0.046691451,0,0,0,0,0,0,0.021079968,0.031792699,0,0,0.148961977,4.198459905,0,0.020326383,0.01660126,0.100636982,0.019159016,0.301573993,0,0.057302937,0.047164539,0.091631172,0,0,0,0.041229608
IPFPBHCB_02566,0,0.463855062,0,0,0,0,0,0,0,0,0.060808632,0,0.008662689,0,0,0,0,0,0.02760349,0,0,0.249429464,3.543987255,0,0.026472073,0,0.071489791,0.299421027,0.453178867,0,0,0,0.095468717,0,0,0,0.107390796
IPFPBHCB_02695,0,1.185126011,0,0.296899571,0,0,0,0,0.195319063,0.088055124,0.408672109,0,0.031755655,0,0,0,0,0,0.067459183,0,0,0.169325485,3.588138383,0,0.129388304,0,0.116474228,0,0.221501525,0,0.121587955,0.300227535,0,0,0,0,0
AIHDNIEH_00803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034541497,15.83812421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIHDNIEH_00811,0,0,0,0,0,0,0.067035584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.23996112,0,0,0,1.654321296,0,0,0,0,0,0,0,0,0,0
AIHDNIEH_00814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.971538,0,0,0,1.164262307,0,0,0,0,0,0,0,0,0,0
AIHDNIEH_03524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.39775562,0,0,0.106137774,1.013855215,0,0,0,0,0,0,0,0,0,0.087865196
AIHDNIEH_03525,0,0,0,0.061800291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.84301233,0,0,0,0.69702546,0,0,0,0,0,0,0,0,0,0
AIHDNIEH_03987,0,0.079416195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.64409486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIHDNIEH_03988,0,0,0,0.286069272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.94507689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIHDNIEH_04601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.73017307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555961199
AIHDNIEH_05423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.93772616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112688099
AIHDNIEH_05424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.39296928,0,0,0,0,0,0.040513412,0,0,0,0,0,0,0,1.72809945
AIHDNIEH_05781,0,0,0,0,0,0,0,0,0,0,0.023174625,0,0,0,0,0,0,0,0,0,0,0,15.32011764,0,0,0,1.761862401,0,0,0,0,0,0,0,0,0,0.081854874
AIHDNIEH_06092,0,0,0,0.059122635,0,0,0,0,0,0.009741511,0,0,0,0,0,0,0,0,0,0,0,0.011239456,17.37018799,0,0,0,1.739543609,0,0.134775552,0,0,0,0,0,0,0,0.435518998
AIHDNIEH_06095,0,0,0,0,0,0,0.062855907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.17103362,0,0,0,1.97908428,0,0,0,0,0,0,0,0,0,0
MOJAABKK_00115,0.904828838,0.087516295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086277154,0,0,0,0,0,0,4.671259244,0,0.103255403,0,0,0,0,0,0
MOJAABKK_00116,0.184109094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037883969,0,0,0.076072329,0,0,0,0,0,0,2.943934977,0,0.068281799,0,0,0,0,0,0
MOJAABKK_00245,0.219514689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181403247,0,0,0,0,0,0,5.33927102,0,0.651303309,0,0,0,0,0,0
MOJAABKK_00810,0,0.052486501,0,0.181456174,0.064526301,0,0,0,0,0.029898149,0.03784367,0,0,0,0,0,0,0,0.068715072,0,0.227741759,0.689911283,0.252064747,0,0.164746411,0.21528655,0.207624605,0,5.151775934,0.177083268,0.06192578,0,0.178242126,0,0,0,0
MOJAABKK_00811,0.109089837,0,0,0,0,0,0.045544593,0.019995374,0,0.009766902,0,0,0,0,0,0,0,0,0.022447322,0,0,0.090150006,0.041171305,0,0.032290869,0,0.10658252,0.060872737,4.201216149,0.115696453,0.283212256,0,0,0,0,0,0
MOJAABKK_00819,0.164780055,0.051797702,0,0,0,0,0.171987621,0,0,0,0,0,0,0,0,0.050233417,0,0,0,0.06088816,0.056188256,0.068085733,0,0,0,0,0,0,4.583172735,0,0.336122082,0,0,0,0,0,0
MOJAABKK_01994,0.800780624,0,0,0,0,0,0.066864575,0,0,0.057355633,0,0,0,0,0,0.024411903,0,0,0.065910375,0,0.054611544,0.33087582,0,0,0,0,0,0,5.302192749,0,0.118796394,0,0,0,0,0,0
MOJAABKK_01995,0.521727431,0.218669523,0,0,0,0,0,0,0,0,0,0,0,0,0,1.060328642,0.033977553,0.21354416,0.107355403,0,0.177903535,0.215573387,0.131269176,0,0,0,0,0,3.172503141,0,0.19349662,0.079630987,0,0,0,0,0
MOJAABKK_02135,0.665525098,0,0,0,0,0,0.092618069,0,0,0,0.025139964,0,0,0,0,0.321236491,0,0,0,0,0.226937018,0,0.334898745,0,0,0,0,0,3.597247378,0,0.082275948,0,0.039469399,0.143062458,0,0,0
MOJAABKK_02138,0.355700855,0.223625206,0,0,0,0,0,0,0,0.031846187,0,0,0,0,0,0.027108969,0,0.072794563,0,0,0,0.146972602,0,0,0,0,0,0,4.726411667,0,0,0,0,0,0,0,0
JPGDMCON_00111,0,0,0,0,0.190871507,0.103671798,0,2.253185045,0.261563641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.039630502,0.247654807,0,0,0,0,0,0,0,0.094374536,0,0,0
JPGDMCON_00523,0,0,0,0,0.131858094,0,0,2.313975557,0.228690493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.077298273,0.054991673,0,0,0,0,0,0,0,0,0,0,0
CHIELNCB_00006,0.054592349,0.068643215,1.368423957,0.197760931,0,0,0.182336789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521231574,0.891005425,0,0,0,0,0,0,1.499982644,0.077198039,0.647905205,0,0.155406468,0,0,0,0
CHIELNCB_00008,0,0.187951661,2.34179695,0.270744132,0,0,0.062406937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509707746,0.802925322,0,0,0,0,0,0,1.413918067,0.211375584,1.164204665,0.273778918,0.212758855,0,0,0,0
CHIELNCB_01032,0,0,0.707593323,0.08180758,0,0,0.094283861,0,0,0,0,0,0,0,0.173869539,0,0,0,0,0,0.693055857,0.886461548,0,0,0,0,0.040116573,0,0.96634688,0,0.502534388,0.103405707,0,0,0,0,0
CHIELNCB_01089,0,0.051797702,1.807055915,0.596916197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224753022,0.612771597,0,0,0,0,0.02927141,0,1.168987378,0.058253114,0.763913822,0.075450883,0,0,0,0,0
CHIELNCB_02170,0,0.135790765,1.579101613,0.521617135,0,0,0,0,0,0,0,0,0,0,0.11086177,0,0,0,0,0,0.343702013,0.803208641,0,0,0,0,0,0,1.524177732,0.101809341,0.534038837,0,0,0,0,0,0
CHIELNCB_02171,0,0,1.874811048,0.466854985,0,0,0.076864849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18833776,0.456433975,0,0,0,0,0,0,1.119524569,0.260345293,0.47797259,0,0,0,0,0,0
CHIELNCB_02708,0,0.429020097,0.712720811,0.329601552,0,0,0.189934155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155128445,0.563927484,0,0,0,0,0,0,1.12703614,0,0.337450627,0,0,0,0,0,0
ABGIPCMJ_00336,0,0,4.701747366,0.470129346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11063424,3.45205222,0,0,0,0,0,0,0.584565609,0,0.120331232,0.148562204,0,0,0,0,0
ABGIPCMJ_00337,0,0,5.26409568,1.217204606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060303452,4.274729181,0,0,0,0,0,0,0.278800746,0,0.13117799,0,0,0,0,0,0
ABGIPCMJ_01423,0,0.051326201,5.563671038,0.887223944,0,0,0,0,0,0,0,0,0,0,0.062855308,0,0,0,0,0,0,4.250355912,0,0,0,0,0,0,0.23902386,0.25975283,0.06055681,0.074764074,0.058100598,0,0,0,0
ABGIPCMJ_01844,0,0,11.40029334,1.602313001,0,0,0,0,0,0,0,0,0,0,0.219707872,0,0,0,0,0,0.048653921,4.215357942,0,0,0,0,0,0,0.578421027,0,0.211673575,0,0.101543999,0,0.131030861,0,0
ABGIPCMJ_01845,0,0,4.708506634,0.48388313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.310831439,0,0,0,0,0,0,0,0,0,0.305816877,0,0,0,0,0
CBNBIKIO_00321,25.54142025,3.248295017,0.76362944,2.472011642,0,0,0.162800704,0,0,0,0,0,0,0,10.05743489,0,0,0,0,0,49.19787813,0.120841604,0,0,0,0,0.103904416,53.38249167,0,0.275707283,0,1.071308811,1.595691414,0,0,0,0
CBNBIKIO_00975,17.10542486,1.888693941,0.768402124,3.109327143,0,0,0.05119319,0,0,0,0,0,0,0,7.741269558,0,0,0.050188439,0.025231316,0,52.26495447,0.05066536,0,0,0,0,0.087128183,48.80796663,0,0,0,0.056146067,0.087264374,0,0,0,0
CBNBIKIO_00976,6.267630334,2.753326969,0.493009884,2.184952646,0.03040337,0,0.043794342,0,0,0,0,0,0,0,2.261320789,0.015989083,0,0,0,0,49.84405226,0.065014196,0,0.019169079,0,0,0.121120548,35.23712718,0,0.074166871,0,0.120078473,0.373261149,0,0,0,0
CBNBIKIO_01317,1.421873888,2.097265489,0.428377491,1.584843701,0,0,0.091327224,0,0,0,0,0,0,0,0.673668737,0,0,0,0,0,1.752897372,0.045192795,0,0.079949085,0,0,0.019429281,41.94919886,0,0.077332531,0,0.150244528,0.311354422,0,0,0,0
CBNBIKIO_01318,0.335728347,2.321755817,0.262982545,1.459412221,0,0,0,0,0,0,0,0,0,0,0.904679474,0,0,0,0,0,2.404076109,0.346800324,0,0,0,0,0.238554168,53.20407425,0,0.23737365,0,0,0.238927057,0,0,0,0
CBNBIKIO_01319,1.539916249,2.085199564,0.185576362,1.802236412,0,0,0,0,0,0,0,0,0,0,0.911994941,0,0,0,0,0,1.454109646,0,0,0,0,0,0,61.69203047,0,0.167505179,0,0.433913757,0.590104749,0,0,0,0
CBNBIKIO_01323,17.96891849,4.657073291,1.149012522,3.081928533,0,0,0,0,0,0,0,0,0,0,12.70506971,0,0,0,0,0,2.500902494,0.181827086,0,0,0,0,0.104228106,56.04070278,0,0.414849276,0,0.671653889,0.626346162,0.126126716,0,0,0
CBNBIKIO_01723,15.32258862,2.447338915,0.389269678,0.960105841,0,0,0.138316166,0,0,0,0,0,0,0,10.52163029,0,0,0,0,0,32.64819328,0.136890049,0,0,0,0,0.029425877,72.96076698,0,0.117121036,0,0.530943285,0.117887492,0,0.152120261,0,0
CBNBIKIO_01802,6.362959553,2.933569849,0,3.380642948,0,0,0.118067177,0,0,0,0,0,0,0,3.810249134,0,0,0,0,0,39.63322126,0.175274759,0,0,0,0,0.100472138,51.23336546,0,0,0,0.906430203,0.301887565,0,0,0,0
CBNBIKIO_01803,5.133054163,3.26846757,0,3.099083778,0,0,0,0,0,0,0,0,0,0,4.813306633,0,0,0,0,0,54.6188716,0.081574416,0,0,0,0,0.046760618,62.18164976,0,0.186116866,0,0.120531599,0.187334841,0,0,0,0
CBNBIKIO_02277,0,0.822288518,1.024536166,0.947604463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270215253,0,0,0,0,0,13.62365673,0,0,0,0,0.465409996,0,0,0,0
CBNBIKIO_02279,1.103575797,1.310522326,0.384201062,2.132110041,0,0,0.10238638,0,0,0,0,0,0,0,0.849651537,0,0,0,0,0,0.668991417,0.05066536,0,0,0,0,0.043564091,61.30645528,0,0.26009105,0,0.449168538,0.610850619,0,0,0,0
CBNBIKIO_02280,2.300881709,3.099726352,0.772425172,2.262343639,0,0,0,0,0,0,0,0,0,0,0.632666648,0,0,0,0,0,1.569152643,0.135814996,0,0,0,0,0,30.81371574,0,0,0,0,0,0,0,0,0
JPEGHHFF_00195,0,0,0,0,0,0,0,0.17047908,0.277063708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.11362059,1.499032271,0,0,0,0,0,0,0,0,0,0,0
JPEGHHFF_00427,0,0,0,0,3.227195375,0.080900776,0,3.924740077,3.571967319,0,0,0.173103754,0.110617699,0.168713779,0,0,0,0,0,0,0,0,0,0.156516967,11.27341938,3.947996998,0,0,0,0,0,0,0,0,0,0,0
JPEGHHFF_00640,0,0,0,0,3.746772783,0.050042421,0,0.29132501,0.473463299,0,0,0.107075993,0.215536487,0.130450633,0,0,0,0,0,0,0,0,0,0.116179177,8.625204531,4.969576606,0,0,0,0,0,0,0,0.409991653,0,0,0
JPEGHHFF_00641,0,0,0,0,0.23786166,0.055369065,0,1.160403823,2.200211802,0,0,0,0.034068392,0.028867227,0,0,0,0,0,0,0,0,0,0,5.760679003,1.813955017,0,0,0,0,0,0,0,0,0,0,0
JPEGHHFF_00843,0,0,0,0,3.787071559,0.100338864,0,2.862231256,1.37652845,0,0,0,0.010289692,0,0,0,0,0,0,0,0,0,0,0.349422143,12.29459819,3.749483003,0,0,0,0,0,0,0,0,0,0,0
AMPOONNC_00202,0.042766486,0,0.06699964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141366018,0,0,0,0,0,0,3.794848217,0,2.79155342,0,0.121742124,0,0,0,0
AMPOONNC_00525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093987914,0,0,0,0,0,0,2.766361434,0,0.168725314,0,0,0,0,0,0
AMPOONNC_00803,0.350732966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059798116,0.036229978,0,0,0,0,0,0,3.515047707,0,2.146299103,0,0,0,0,0,0
AMPOONNC_00804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065672568,0,0,0,0,0,0,3.32897165,0,3.006300654,0,0,0,0,0,0
AMPOONNC_01377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.979509993,0,3.110585745,0,0.057949883,0,0,0,0
KECIDFNG_01206,0,0,0,0,0.862389431,0,0,3.054080203,2.703340804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.673386299,1.534554363,0,0,0,0,0,0,0,0,0,0,0
KECIDFNG_01852,0,0,0,0,0.682261634,0,0,3.441151802,2.53975066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157375771,1.648458469,0.916075277,0,0,0,0,0,0,0,0,0,0,0
JNNBLAFF_01028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923948441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNNBLAFF_01029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26654697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158771277,0,0,0
JNNBLAFF_01312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.133226236,0.064557351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071029256,0,0,0
JNNBLAFF_01925,0,0,0,0.125997269,0,0,0,0,0,0,0,0,0,0,0,2.624313389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06188277,0.523373463,0,0,0
DFAMPBGC_00453,0,0,0,0,2.286216495,0.076025985,0,0,1.474565025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044125745,0.190598925,1.323184255,0,0,0,0,0,0,0,0,0,0,0
DFAMPBGC_00454,0,0,0,0,1.558489419,0,0,0,0.714304873,0,0,0.073428849,0,0,0,0,0,0,0,0,0,0,0,0.079671484,0.129051356,0.281068551,0,0,0,0,0,0,0,0,0,0,0
DFAMPBGC_00461,0,0,0,0,2.328637887,0.102551264,0,0.179102536,1.892010927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178563326,0.337441677,1.286134692,0,0,0,0,0,0,0,0,0,0,0
DFAMPBGC_00671,0,0,0,0,2.177998416,0.082533429,0,0,1.874084374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258641548,0.591476199,0,0,0,0,0,0,0,0,0,0,0
DFAMPBGC_00672,0,0,0,0,2.575284343,0.331286417,0,0,1.044793314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346059501,0.339166519,0,0,0,0,0,0,0,0,0,0,0
DDEKDJOP_00494,0,0,0,0,5.685738871,0.133785152,0,1.986038014,2.626479571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194123413,1.236796749,1.095739325,0,0,0,0,0,0,0,0.274021494,0,0,0
DDEKDJOP_01144,0,0,0,0,4.995094863,0,0,1.489184906,0.990095311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134972867,0.510132418,0,0,0,0,0,0,0,0,0,0,0,0
DDEKDJOP_01906,0,0,0,0,5.180241237,0.267118327,0,1.492843837,2.90636086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124029121,1.255634812,0.546944207,0,0,0,0,0,0,0,0,0,0,0
HLHKNJMH_00034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.860391073,0,0,0,0,0,0,3.113476146,0,0.799655729,0.116148632,0.135391999,0,0,0,0
HLHKNJMH_00073,0,0.032727901,0,0,0,0,0,0,0.062029188,0,0,0,0,0,0.04007938,0,0,0,0,0,0.035502032,0.817367531,0.196468377,0,0,0,0,0,3.657897485,0.073613387,0.656433808,0.047672946,0.259332933,0,0,0,0
HLHKNJMH_00109,1.333469824,1.869266666,0,0,0.006963803,0,0,0,0,0,0,0,0.025600187,0,0.610439783,0,0,0,0,0,0.02457833,0.387174093,0.027203314,0,0,0,0,0,3.173604845,0.08918545,0.882175751,0.330043472,0.19236234,0,0,0,0
HLHKNJMH_00903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852720797,0,0,0,0,0,0,1.320961515,0,0.322271188,0,0,0,0,0,0
HLHKNJMH_00904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.513640369,0,0,0,0,0,0,2.674211232,0,0.60904067,0,0.089898108,0,0,0,0
HLHKNJMH_01563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.561599859,0,0,0,0,0,0,3.594706949,0,0.493307061,0,0.09465966,0,0,0,0
HLHKNJMH_01713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.814744299,0.10275202,0.107796728,0.266173948,0,0,0,0,0
AMABGBHH_00250,0.584399477,0.262432506,0.523167404,0.060485391,0,0,0.139419752,0,0,0,0,0,0,0,0,0.025450707,0,0,0,0,0,27.148009,0.378097121,0,0,0,0,0,0.263229427,0,0,0,0,0,0,0,0
AMABGBHH_00253,0.215742958,0,0.929476109,0.078152945,0,0,0,0,0,0,0,0,0,0,0,0.016442381,0,0,0,0,0,28.45895898,0.284980418,0,0,0,0,0,0.194352999,0,0,0,0,0,0,0,0
AMABGBHH_00714,0.152381556,0,0.477453747,0,0,0,0,0,0,0,0,0,0,0,0.117319738,0,0,0,0,0,0,27.98695452,0.115019836,0,0,0,0,0,0,0,0.05651479,0,0,0,0,0,0
AMABGBHH_01353,0,0,0.691426868,0,0,0,0,0,0,0,0,0,0,0,0,0.016818042,0,0,0.02270375,0,0,28.1289804,0.166566511,0,0,0,0,0,0,0,0,0,0,0,0.101324392,0,0
AMABGBHH_01354,0,0.104973002,0.653959255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.14689492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMABGBHH_01383,0.617364306,0,0.743989954,0,0,0,0,0,0,0,0,0,0,0,0.073125162,0,0,0.07775032,0.097718862,0,0,24.48861497,0,0,0,0,0,0,0.085562364,0,0,0,0,0,0,0,0
AMABGBHH_01852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.18782704,0,0,0,0,0,0,0.861269888,0,0.118193367,0,0,0,0,0,0
AMABGBHH_02812,0,0,0.729639999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.44303881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMABGBHH_02813,0.275961323,0.130120381,0.756580553,0.099967064,0,0,0,0,0,0,0,0,0,0,0,0.021031793,0,0,0,0,0,28.42070579,0.052074915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMABGBHH_02835,0.082606843,0.155802035,0.517660379,0.059848703,0,0,0,0,0,0,0,0.055651339,0,0,0,0.037774208,0,0,0,0,0,27.15236634,0.031176429,0,0.048903672,0,0,0,0,0,0,0,0,0,0,0,0
MLIKFGBM_00247,0,0,0,0,0,0,0,0,0,0,0,3.956067643,0,0.340212379,0.232702973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLIKFGBM_00259,0,0,0,0,0,0,0,0,0,0,0,3.61189522,0,0.443396088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLIKFGBM_00300,0,0,0,0,0,0,0,0,0,0,0,4.782099946,0,0.621443216,0.121446562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLIKFGBM_00301,0,0.041547209,0,0,0,0,0,0,0,0,0,4.051417447,0,0.65088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLIKFGBM_01486,0,0,0,0,0,0,0,0,0,0,0,3.547772833,0,0.3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLIKFGBM_01559,0,0,0,0,0,0,0,0,0,0.039169701,0,3.868446705,0,0.484758188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAHAHFGA_00132,0,0,10.23203869,0.295741315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111353578,0.421662293,0,0,0,0,0,0,0.073545803,0,0.030278405,0,0,0,0,0,0
EBDOKFME_00094,0.650101193,0.992584957,1.309466342,2.220422291,0,0,0,0,0,0,0,0,0,0,1.001035867,0,0,0,0,0,0.126672931,5.640943263,0,0.067885762,0,0,0.032995288,10.84825413,0,0,0,0,0,0,0,0,0
EBDOKFME_00663,1.674165358,3.315467306,3.40965636,5.033674906,0,0,0,0,0,0,0,0,0,0,0.966714637,0,0,0,0,0,0,8.8544134,0,0,0,0,0,46.83423936,0,0,0.124181831,0,0,0,0,0,0
EBDOKFME_00664,1.374369547,3.179707616,2.756020229,3.624462604,0,0,0.045903526,0,0,0,0,0,0,0,1.396741814,0,0,0,0,0,0,7.08711668,0,0,0,0,0,48.10033619,0,0,0,0,0,0.18907963,0,0,0
EBDOKFME_02337,0.946243526,1.267380469,1.417968796,1.281687819,0,0,0,0,0,0,0,0,0,0,0.253398332,0.012541895,0,0,0,0,0,4.198783795,0,0,0,0,0.08769914,15.27400421,0,0,0,0,0,0,0,0,0
